supply_structure,pricing_structure,producer_npv,consumer_npv,total_volume_mwh,average_strike_eur_mwh,capture_rate,volume_value,profile_value,path,mode,label
PayAsNominated,FixedFlat,1635344.9200049245,-1635344.9200049245,441272.4262282544,65.0,0.7405859063520478,1951135.5980190518,-315790.6780141273,22,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3452820.733201772,-3452820.733201772,441272.4262282544,71.0789269176462,0.7405859063520478,3955147.9302149653,-502327.1970131933,22,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,567287.7580325196,-567287.7580325196,441272.4262282544,61.18779448162829,0.7405859063520478,694383.0535024661,-127095.29546994646,22,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,441272.4262282544,59.08146820445005,0.7405859063520478,0.0,0.0,22,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1038497.7141579079,1038497.7141579079,441272.4262282544,65.0,0.7405859063520478,-710717.5213925919,-327780.192765316,22,volume,Baseload / FixedFlat
Baseload,FixedEscalated,800854.9223424788,-800854.9223424788,441272.4262282544,71.17379605473558,0.7405859063520478,1324569.8899821828,-523714.967639704,22,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-125206.1702645632,125206.1702645632,441272.4262282544,67.06622337375096,0.7405859063520478,-29555.010613191527,-95651.15965137168,22,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,441272.4262282544,67.15587489269694,0.7405859063520478,0.0,0.0,22,volume,Baseload / Floating
PayAsProduced,FixedFlat,4774114.361481153,-4774114.361481153,445697.3247432624,65.0,0.7375677441709851,5150396.531081672,-376282.1696005184,23,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6618257.2659131475,-6618257.2659131475,445697.3247432624,71.10836874276292,0.7375677441709851,7184307.555823787,-566050.2899106396,23,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2916871.6710092155,-2916871.6710092155,445697.3247432624,58.984456198767994,0.7375677441709851,3147393.5408576843,-230521.8698484688,23,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,445697.3247432624,49.53200715243538,0.7375677441709851,0.0,0.0,23,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1694860.5885410458,-1694860.5885410458,445697.3247432623,65.0,0.7375677441709851,2012955.1939159844,-318094.6053749386,23,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3539027.2566245906,-3539027.2566245906,445697.3247432623,71.1083687427629,0.7375677441709851,4046866.2186580943,-507838.9620335037,23,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,590858.2151996153,-590858.2151996153,445697.3247432623,61.116974631681764,0.7375677441709851,720019.4792322805,-129161.26403266517,23,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,445697.3247432623,58.95456711846198,0.7375677441709851,0.0,0.0,23,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1048911.3423841128,1048911.3423841128,445697.3247432624,65.0,0.7375677441709851,-717844.3045725034,-331067.03781160933,23,volume,Baseload / FixedFlat
Baseload,FixedEscalated,808885.5663301387,-808885.5663301387,445697.3247432624,71.17379605473559,0.7375677441709851,1337852.132403953,-528966.5660738143,23,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-126461.68627676676,126461.68627676676,445697.3247432624,67.06622337375094,0.7375677441709851,-29851.376111700796,-96610.31016506597,23,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,445697.3247432624,67.15587489269696,0.7375677441709851,0.0,0.0,23,volume,Baseload / Floating
PayAsProduced,FixedFlat,4708414.3669498805,-4708414.3669498805,446045.39075071044,65.0,0.7408603619566857,5080735.0793757085,-372320.712425828,24,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6551883.25975433,-6551883.25975433,446045.39075071044,71.10368479719898,0.7408603619566857,7114673.643843083,-562790.3840887528,24,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2878504.960726711,-2878504.960726711,446045.39075071044,59.07586274562857,0.7408603619566857,3106627.3685067864,-228122.40778007545,24,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,446045.39075071044,49.75312578052133,0.7408603619566857,0.0,0.0,24,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1664041.882559596,-1664041.882559596,446045.39075071044,65.0,0.7408603619566857,1978553.0738898318,-314511.1913302357,24,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3507534.5811855984,-3507534.5811855984,446045.39075071044,71.10368479719898,0.7408603619566857,4012491.638357206,-504957.0571716074,24,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,575776.0300428639,-575776.0300428639,446045.39075071044,61.17372619398165,0.7408603619566857,703519.0393925925,-127743.00934972859,24,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446045.39075071044,59.062522571464626,0.7408603619566857,0.0,0.0,24,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1049730.486594415,1049730.486594415,446045.39075071044,65.0,0.7408603619566857,-718404.9029588718,-331325.58363554324,24,volume,Baseload / FixedFlat
Baseload,FixedEscalated,809517.263120594,-809517.263120594,446045.39075071044,71.17379605473559,0.7408603619566857,1338896.9240695795,-529379.6609489855,24,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-126560.44615660878,126560.44615660878,446045.39075071044,67.06622337375093,0.7408603619566857,-29874.68845557905,-96685.75770102974,24,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446045.39075071044,67.15587489269694,0.7408603619566857,0.0,0.0,24,volume,Baseload / Floating
PayAsProduced,FixedFlat,4696486.839006082,-4696486.839006082,441415.41646044445,65.0,0.7387556320697319,5074608.443948122,-378121.6049420396,25,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6526286.367257077,-6526286.367257077,441415.41646044445,71.1247725535452,0.7387556320697319,7094388.77854673,-568102.4112896528,25,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2860857.8673063433,-2860857.8673063433,441415.41646044445,58.978771359985465,0.7387556320697319,3088974.0239101383,-228116.156603795,25,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,441415.41646044445,49.61178080355017,0.7387556320697319,0.0,0.0,25,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1677530.6189596797,-1677530.6189596797,441415.41646044457,64.99999999999999,0.7387556320697319,1993549.5265076747,-316018.907547995,25,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3507353.7633882947,-3507353.7633882947,441415.41646044457,71.12477255354517,0.7387556320697319,4013329.861106279,-505976.0977179841,25,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,576793.7087201027,-576793.7087201027,441415.41646044457,61.08729982893345,0.7387556320697319,703249.3901987071,-126455.68147860444,25,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,441415.41646044457,58.95476962770124,0.7387556320697319,0.0,0.0,25,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1038834.2296989888,1038834.2296989888,441415.41646044445,64.99999999999999,0.7387556320697319,-710947.8228058848,-327886.4068931041,25,volume,Baseload / FixedFlat
Baseload,FixedEscalated,801114.4319435547,-801114.4319435547,441415.41646044445,71.17379605473558,0.7387556320697319,1324999.1045554553,-523884.6726119006,25,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-125246.74216140882,125246.74216140882,441415.41646044445,67.06622337375093,0.7387556320697319,-29564.58763995075,-95682.15452145807,25,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,441415.41646044445,67.15587489269694,0.7387556320697319,0.0,0.0,25,volume,Baseload / Floating
PayAsProduced,FixedFlat,4693813.357199515,-4693813.357199515,446064.3324538851,65.0,0.7416317556470411,5063687.519254867,-369874.1620553518,26,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6541358.203318066,-6541358.203318066,446064.3324538851,71.11686107249639,0.7416317556470411,7102103.38993421,-560745.1866161441,26,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2864894.423174467,-2864894.423174467,446064.3324538851,59.069955677457656,0.7416317556470411,3087527.4728458044,-222633.04967133747,26,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,446064.3324538851,49.804929398683875,0.7416317556470411,0.0,0.0,26,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1672211.3274989803,-1672211.3274989803,446064.332453885,65.0,0.7416317556470411,1982434.5085931774,-310223.1810941971,26,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3519780.062309085,-3519780.062309085,446064.332453885,71.1168610724964,0.7416317556470411,4020850.3792725257,-501070.31696344074,26,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,575058.7387979139,-575058.7387979139,446064.332453885,61.15161544506567,0.7416317556470411,699978.0231046356,-124919.28430672176,26,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446064.332453885,59.05112732450136,0.7416317556470411,0.0,0.0,26,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1049775.0643071383,1049775.0643071383,446064.3324538851,65.0,0.7416317556470411,-718435.4106442227,-331339.6536629156,26,volume,Baseload / FixedFlat
Baseload,FixedEscalated,809551.6399710915,-809551.6399710915,446064.3324538851,71.17379605473558,0.7416317556470411,1338953.781485078,-529402.1415139864,26,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-126565.82065538055,126565.82065538055,446064.3324538851,67.06622337375093,0.7416317556470411,-29875.957110059077,-96689.86354532148,26,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446064.3324538851,67.15587489269696,0.7416317556470411,0.0,0.0,26,volume,Baseload / Floating
PayAsProduced,FixedFlat,4801423.5246776,-4801423.5246776,445271.7976460445,65.0,0.7359622771386898,5181344.7493382525,-379921.2246606527,27,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6645897.668208778,-6645897.668208778,445271.7976460445,71.12174633903906,0.7359622771386898,7217764.010441868,-571866.3422330897,27,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2916343.405278347,-2916343.405278347,445271.7976460445,58.89563937109814,0.7359622771386898,3150708.9024812523,-234365.49720290536,27,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,445271.7976460445,49.42419060927021,0.7359622771386898,0.0,0.0,27,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1739568.607456003,-1739568.607456003,445271.7976460446,65.0,0.7359622771386898,2059578.6124188208,-320010.00496281777,27,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3584066.6581036085,-3584066.6581036085,445271.7976460446,71.12174633903906,0.7359622771386898,4095997.8735224376,-511931.2154188291,27,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,599572.4185707797,-599572.4185707797,445271.7976460446,61.002884091132714,0.7359622771386898,729924.723662832,-130352.30509205232,27,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,445271.7976460446,58.80863357985272,0.7359622771386898,0.0,0.0,27,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1047909.8999836657,1047909.8999836657,445271.7976460445,65.0,0.7359622771386898,-717158.9466261502,-330750.9533575155,27,volume,Baseload / FixedFlat
Baseload,FixedEscalated,808113.2872341843,-808113.2872341843,445271.7976460445,71.1737960547356,0.7359622771386898,1336574.8253554255,-528461.5381212411,27,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-126340.94766945834,126340.94766945834,445271.7976460445,67.06622337375094,0.7359622771386898,-29822.875672677084,-96518.07199678126,27,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,445271.7976460445,67.15587489269694,0.7359622771386898,0.0,0.0,27,volume,Baseload / Floating
PayAsProduced,FixedFlat,4724904.191416805,-4724904.191416805,443589.8563635887,65.0,0.7383005566069704,5109734.095938044,-384829.904521239,28,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6559883.924969917,-6559883.924969917,443589.8563635887,71.11362941124021,0.7383005566069704,7135771.193106537,-575887.2681366196,28,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2883572.3096645693,-2883572.3096645693,443589.8563635887,58.98632812412548,0.7383005566069704,3116822.6040638583,-233250.29439928895,28,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443589.8563635887,49.58121981270624,0.7383005566069704,0.0,0.0,28,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1672341.6276308976,-1672341.6276308976,443589.8563635888,64.99999999999999,0.7383005566069704,1994567.223257817,-322225.59562691953,28,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3507345.093791054,-3507345.093791054,443589.8563635888,71.11362941124018,0.7383005566069704,4020604.3204263058,-513259.22663525166,28,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,580628.611200296,-580628.611200296,443589.8563635888,61.124508373348576,0.7383005566069704,710241.7796963317,-129613.16849603574,28,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443589.8563635888,58.981331903622774,0.7383005566069704,0.0,0.0,28,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1043951.5919785454,1043951.5919785454,443589.85636358877,64.99999999999996,0.7383005566069704,-714449.9961721051,-329501.59580644034,28,volume,Baseload / FixedFlat
Baseload,FixedEscalated,805060.7716563155,-805060.7716563155,443589.85636358877,71.17379605473558,0.7383005566069704,1331526.1328764835,-526465.361220168,28,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-125863.71543361217,125863.71543361217,443589.85636358877,67.06622337375092,0.7383005566069704,-29710.224644661383,-96153.49078895079,28,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443589.85636358877,67.15587489269694,0.7383005566069704,0.0,0.0,28,volume,Baseload / Floating
PayAsProduced,FixedFlat,4694578.534743123,-4694578.534743123,447899.7829452447,65.0,0.7422838385060713,5069870.14778081,-375291.6130376868,29,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6544722.3418466,-6544722.3418466,447899.7829452447,71.10092491820699,0.7422838385060713,7111341.121088368,-566618.7792417677,29,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2865768.2652256414,-2865768.2652256414,447899.7829452447,59.09176951834126,0.7422838385060713,3092877.9386286875,-227109.6734030461,29,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,447899.7829452447,49.848720593584574,0.7422838385060713,0.0,0.0,29,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1644406.4168408131,-1644406.4168408131,447899.7829452447,65.0,0.7422838385060713,1960789.5575986311,-316383.140757818,29,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3494574.051854877,-3494574.051854877,447899.7829452447,71.100924918207,0.7422838385060713,4002260.5309061944,-507686.47905131755,29,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,564094.8304871789,-564094.8304871789,447899.7829452447,61.20621951389312,0.7422838385060713,691327.4931869279,-127232.662699749,29,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,447899.7829452447,59.14019105452581,0.7422838385060713,0.0,0.0,29,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1054094.6433844424,1054094.6433844424,447899.7829452446,65.0,0.7422838385060713,-721391.6044744375,-332703.0389100049,29,volume,Baseload / FixedFlat
Baseload,FixedEscalated,812882.7557928646,-812882.7557928646,447899.7829452446,71.1737960547356,0.7422838385060713,1344463.2634080483,-531580.5076151837,29,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-127086.60943137002,127086.60943137002,447899.7829452446,67.06622337375096,0.7422838385060713,-29998.889692123437,-97087.71973924658,29,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,447899.7829452446,67.15587489269697,0.7422838385060713,0.0,0.0,29,volume,Baseload / Floating
PayAsProduced,FixedFlat,4639506.846624991,-4639506.846624991,442861.3928610316,65.0,0.7424159898693119,5009903.339259332,-370396.4926343411,30,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6466106.347727227,-6466106.347727227,442861.3928610316,71.09343245120493,0.7424159898693119,7025931.061288864,-559824.7135616373,30,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2829060.8121940447,-2829060.8121940447,442861.3928610316,59.091902106533155,0.7424159898693119,3055194.030003242,-226133.2178091975,30,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,442861.3928610316,49.85759533400127,0.7424159898693119,0.0,0.0,30,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1630521.9843646397,-1630521.9843646397,442861.39286103164,64.99999999999999,0.7424159898693119,1944842.3197316444,-314320.3353670046,30,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3457145.102979334,-3457145.102979334,442861.39286103164,71.09343245120493,0.7424159898693119,3960870.041761181,-503724.9387818468,30,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,559844.6388317966,-559844.6388317966,442861.39286103164,61.198029352117686,0.7424159898693119,686950.6001052752,-127105.96127347858,30,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,442861.39286103164,59.12172502687643,0.7424159898693119,0.0,0.0,30,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1042237.2141083503,1042237.2141083503,442861.39286103135,65.00000000000001,0.7424159898693119,-713276.7260011362,-328960.4881072141,30,volume,Baseload / FixedFlat
Baseload,FixedEscalated,803738.7004207388,-803738.7004207388,442861.39286103135,71.17379605473563,0.7424159898693119,1329339.4999393572,-525600.7995186184,30,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-125657.02197190573,125657.02197190573,442861.39286103135,67.06622337375097,0.7424159898693119,-29661.43449764151,-95995.58747426423,30,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,442861.39286103135,67.15587489269699,0.7424159898693119,0.0,0.0,30,volume,Baseload / Floating
PayAsProduced,FixedFlat,4659703.985982334,-4659703.985982334,440198.88550732465,65.0,0.7392999501825899,5048601.610220499,-388897.6242381651,31,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6483814.631208518,-6483814.631208518,440198.88550732465,71.12918989785113,0.7392999501825899,7064268.178786925,-580453.5475784075,31,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2849692.9670029976,-2849692.9670029976,440198.88550732465,59.027609201581065,0.7392999501825899,3084500.535295837,-234807.56829283945,31,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,440198.88550732465,49.64833496263908,0.7392999501825899,0.0,0.0,31,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1652502.126823238,-1652502.126823238,440198.8855073246,65.0,0.7392999501825899,1975819.759984535,-323317.63316129684,31,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3476636.3910791185,-3476636.3910791185,440198.8855073246,71.12918989785113,0.7392999501825899,3991486.328550961,-514849.9374718424,31,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,574592.9386004484,-574592.9386004484,440198.8855073246,61.13429975023798,0.7392999501825899,704532.2183346975,-129939.27973424911,31,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,440198.8855073246,58.99197530894963,0.7392999501825899,0.0,0.0,31,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1035971.2259422941,1035971.2259422941,440198.8855073245,65.0,0.7392999501825899,-708988.4666070691,-326982.759335225,31,volume,Baseload / FixedFlat
Baseload,FixedEscalated,798906.5785992716,-798906.5785992716,440198.8855073245,71.1737960547356,0.7392999501825899,1321347.4368441794,-522440.8582449078,31,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-124901.56495885762,124901.56495885762,440198.8855073245,67.06622337375097,0.7392999501825899,-29483.108301801007,-95418.45665705661,31,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,440198.8855073245,67.15587489269697,0.7392999501825899,0.0,0.0,31,volume,Baseload / Floating
PayAsProduced,FixedFlat,4819508.301644699,-4819508.301644699,450053.0639596608,65.0,0.7376208282806923,5199532.041594504,-380023.73994980566,32,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6680199.188528096,-6680199.188528096,450053.0639596608,71.10286186689463,0.7376208282806923,7251468.650572807,-571269.4620447103,32,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2936910.6719797133,-2936910.6719797133,450053.0639596608,58.95700247152942,0.7376208282806923,3167723.338222409,-230812.66624269588,32,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,450053.0639596608,49.53557206226568,0.7376208282806923,0.0,0.0,32,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1721544.217023611,-1721544.217023611,450053.0639596608,65.0,0.7376208282806923,2040015.6957651293,-318471.4787415182,32,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3582259.0735825137,-3582259.0735825137,450053.0639596608,71.10286186689461,0.7376208282806923,4091952.304743426,-509693.2311609122,32,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,592237.8148696249,-592237.8148696249,450053.0639596608,61.07669708767363,0.7376208282806923,720901.9669122088,-128664.15204258391,32,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,450053.0639596608,58.932593266733235,0.7376208282806923,0.0,0.0,32,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1059162.209990687,1059162.209990687,450053.0639596609,64.99999999999996,0.7376208282806923,-724859.69913539,-334302.510855297,32,volume,Baseload / FixedFlat
Baseload,FixedEscalated,816790.6947373429,-816790.6947373429,450053.0639596609,71.17379605473558,0.7376208282806923,1350926.778975397,-534136.0842380542,32,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-127697.57910292377,127697.57910292377,450053.0639596609,67.06622337375093,0.7376208282806923,-30143.109542378144,-97554.46956054564,32,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,450053.0639596609,67.15587489269693,0.7376208282806923,0.0,0.0,32,volume,Baseload / Floating
PayAsProduced,FixedFlat,4763476.657542343,-4763476.657542343,446045.70912288124,65.00000000000001,0.7377774876419183,5149728.662734432,-386252.0051920889,33,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6612058.420701247,-6612058.420701247,446045.70912288124,71.12356948230178,0.7377774876419183,7190294.88232337,-578236.4616221236,33,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2900106.138275863,-2900106.138275863,446045.70912288124,58.95163356968747,0.7377774876419183,3134222.468665367,-234116.33038950386,33,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,446045.70912288124,49.54609265872895,0.7377774876419183,0.0,0.0,33,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1708634.0622125524,-1708634.0622125524,446045.70912288124,64.99999999999999,0.7377774876419183,2032079.956890292,-323445.8946777396,33,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3557239.7625869936,-3557239.7625869936,446045.70912288124,71.12356948230178,0.7377774876419183,4072646.17647924,-515406.4138922463,33,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,591116.7405985899,-591116.7405985899,446045.70912288124,61.067373703091825,0.7377774876419183,721605.012671723,-130488.27207313315,33,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446045.70912288124,58.90189708613465,0.7377774876419183,0.0,0.0,33,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1049731.235856667,1049731.235856667,446045.7091228815,64.99999999999994,0.7377774876419183,-718405.4157320955,-331325.82012457144,33,volume,Baseload / FixedFlat
Baseload,FixedEscalated,809517.8409267407,-809517.8409267407,446045.7091228815,71.17379605473553,0.7377774876419183,1338897.8797290823,-529380.0388023417,33,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-126560.53649119077,126560.53649119077,446045.7091228815,67.06622337375089,0.7377774876419183,-29874.709779129822,-96685.82671206095,33,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446045.7091228815,67.15587489269691,0.7377774876419183,0.0,0.0,33,volume,Baseload / Floating
PayAsProduced,FixedFlat,4738484.035704808,-4738484.035704808,444992.1264742717,65.0,0.7386278543824425,5118579.79947172,-380095.7637669118,34,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6579518.02226002,-6579518.02226002,444992.1264742717,71.11347603979746,0.7386278543824425,7150970.58957814,-571452.56731812,34,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2882008.4200098906,-2882008.4200098906,444992.1264742717,58.97421271740288,0.7386278543824425,3115340.6444366896,-233332.224426799,34,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,444992.1264742717,49.603199781168485,0.7386278543824425,0.0,0.0,34,volume,PayAsProduced / Floating
PayAsNominated,FixedFlat,1688229.403379999,-1688229.403379999,444992.12647427176,65.0,0.7386278543824425,2006682.589164237,-318453.1857842379,34,volume,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3529287.2903498635,-3529287.2903498635,444992.12647427176,71.11347603979746,0.7386278543824425,4039073.3792706556,-509786.0889207921,34,volume,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,580611.9461784621,-580611.9461784621,444992.12647427176,61.10092949689893,0.7386278543824425,710458.4886865726,-129846.54250811052,34,volume,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,444992.12647427176,58.963854792073754,0.7386278543824425,0.0,0.0,34,volume,PayAsNominated / Floating
Baseload,FixedFlat,-1047251.7172934755,1047251.7172934755,444992.12647427176,65.0,0.7386278543824425,-716708.5056056082,-330543.2116878673,34,volume,Baseload / FixedFlat
Baseload,FixedEscalated,807605.7186184297,-807605.7186184297,444992.12647427176,71.17379605473559,0.7386278543824425,1335735.3348474992,-528129.6162290694,34,volume,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-126261.59406776071,126261.59406776071,444992.12647427176,67.06622337375094,0.7386278543824425,-29804.144195343233,-96457.44987241748,34,volume,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,444992.12647427176,67.15587489269694,0.7386278543824425,0.0,0.0,34,volume,Baseload / Floating
PayAsProduced,FixedFlat,4764252.699633954,-4764252.699633954,445025.86282729986,65.0,0.7376976591851935,5139736.590643221,-375483.8910092665,35,volume,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6603591.232086636,-6603591.232086636,445025.86282729986,71.09952500961485,0.7376976591851935,7167643.169860884,-564051.9377742475,35,volume,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2893097.5145801734,-2893097.5145801734,445025.86282729986,58.92863960194169,0.7376976591851935,3121193.888282621,-228096.3737024474,35,volume,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,445025.86282729986,49.54073170887624,0.7376976591851935,0.0,0.0,35,volume,PayAsProduced / Floating
